timestamp,start_time,datetime,fundingRate
2024-01-14 00:00:00,1705190400000,2024-01-14 00:00:00,0.01
2024-01-14 01:00:00,1705194000000,2024-01-14 01:00:00,0.01
2024-01-14 02:00:00,1705197600000,2024-01-14 02:00:00,0.01
2024-01-14 03:00:00,1705201200000,2024-01-14 03:00:00,0.01
2024-01-14 04:00:00,1705204800000,2024-01-14 04:00:00,0.01
2024-01-14 05:00:00,1705208400000,2024-01-14 05:00:00,0.01
2024-01-14 06:00:00,1705212000000,2024-01-14 06:00:00,0.01
2024-01-14 07:00:00,1705215600000,2024-01-14 07:00:00,0.01
2024-01-14 08:00:00,1705219200000,2024-01-14 08:00:00,0.01
2024-01-14 09:00:00,1705222800000,2024-01-14 09:00:00,0.01
2024-01-14 10:00:00,1705226400000,2024-01-14 10:00:00,0.01
2024-01-14 11:00:00,1705230000000,2024-01-14 11:00:00,0.01
2024-01-14 12:00:00,1705233600000,2024-01-14 12:00:00,0.01
2024-01-14 13:00:00,1705237200000,2024-01-14 13:00:00,0.01
2024-01-14 14:00:00,1705240800000,2024-01-14 14:00:00,0.01
2024-01-14 15:00:00,1705244400000,2024-01-14 15:00:00,0.01
2024-01-14 16:00:00,1705248000000,2024-01-14 16:00:00,0.01
2024-01-14 17:00:00,1705251600000,2024-01-14 17:00:00,0.01
2024-01-14 18:00:00,1705255200000,2024-01-14 18:00:00,0.01
2024-01-14 19:00:00,1705258800000,2024-01-14 19:00:00,0.01
2024-01-14 20:00:00,1705262400000,2024-01-14 20:00:00,0.01
2024-01-14 21:00:00,1705266000000,2024-01-14 21:00:00,0.01
2024-01-14 22:00:00,1705269600000,2024-01-14 22:00:00,0.01
2024-01-14 23:00:00,1705273200000,2024-01-14 23:00:00,0.01
2024-01-15 00:00:00,1705276800000,2024-01-15 00:00:00,0.01
2024-01-15 01:00:00,1705280400000,2024-01-15 01:00:00,0.01
2024-01-15 02:00:00,1705284000000,2024-01-15 02:00:00,0.01
2024-01-15 03:00:00,1705287600000,2024-01-15 03:00:00,0.01
2024-01-15 04:00:00,1705291200000,2024-01-15 04:00:00,0.01
2024-01-15 05:00:00,1705294800000,2024-01-15 05:00:00,0.01
2024-01-15 06:00:00,1705298400000,2024-01-15 06:00:00,0.01
2024-01-15 07:00:00,1705302000000,2024-01-15 07:00:00,0.01
2024-01-15 08:00:00,1705305600000,2024-01-15 08:00:00,0.01
2024-01-15 09:00:00,1705309200000,2024-01-15 09:00:00,0.01
2024-01-15 10:00:00,1705312800000,2024-01-15 10:00:00,0.01
2024-01-15 11:00:00,1705316400000,2024-01-15 11:00:00,0.01
2024-01-15 12:00:00,1705320000000,2024-01-15 12:00:00,0.01
2024-01-15 13:00:00,1705323600000,2024-01-15 13:00:00,0.01
2024-01-15 14:00:00,1705327200000,2024-01-15 14:00:00,0.01
2024-01-15 15:00:00,1705330800000,2024-01-15 15:00:00,0.01
2024-01-15 16:00:00,1705334400000,2024-01-15 16:00:00,0.01
2024-01-15 17:00:00,1705338000000,2024-01-15 17:00:00,0.01
2024-01-15 18:00:00,1705341600000,2024-01-15 18:00:00,0.01
2024-01-15 19:00:00,1705345200000,2024-01-15 19:00:00,0.01
2024-01-15 20:00:00,1705348800000,2024-01-15 20:00:00,0.01
2024-01-15 21:00:00,1705352400000,2024-01-15 21:00:00,0.01
2024-01-15 22:00:00,1705356000000,2024-01-15 22:00:00,0.01
2024-01-15 23:00:00,1705359600000,2024-01-15 23:00:00,0.01
2024-01-16 00:00:00,1705363200000,2024-01-16 00:00:00,0.01
2024-01-16 01:00:00,1705366800000,2024-01-16 01:00:00,0.01
2024-01-16 02:00:00,1705370400000,2024-01-16 02:00:00,0.01
2024-01-16 03:00:00,1705374000000,2024-01-16 03:00:00,0.01
2024-01-16 04:00:00,1705377600000,2024-01-16 04:00:00,0.01
2024-01-16 05:00:00,1705381200000,2024-01-16 05:00:00,0.01
2024-01-16 06:00:00,1705384800000,2024-01-16 06:00:00,0.01
2024-01-16 07:00:00,1705388400000,2024-01-16 07:00:00,0.01
2024-01-16 08:00:00,1705392000000,2024-01-16 08:00:00,0.01
2024-01-16 09:00:00,1705395600000,2024-01-16 09:00:00,0.01
2024-01-16 10:00:00,1705399200000,2024-01-16 10:00:00,0.01
2024-01-16 11:00:00,1705402800000,2024-01-16 11:00:00,0.01
2024-01-16 12:00:00,1705406400000,2024-01-16 12:00:00,0.01
2024-01-16 13:00:00,1705410000000,2024-01-16 13:00:00,0.01
2024-01-16 14:00:00,1705413600000,2024-01-16 14:00:00,0.01
2024-01-16 15:00:00,1705417200000,2024-01-16 15:00:00,0.01
2024-01-16 16:00:00,1705420800000,2024-01-16 16:00:00,0.01
2024-01-16 17:00:00,1705424400000,2024-01-16 17:00:00,0.01
2024-01-16 18:00:00,1705428000000,2024-01-16 18:00:00,0.01
2024-01-16 19:00:00,1705431600000,2024-01-16 19:00:00,0.01
2024-01-16 20:00:00,1705435200000,2024-01-16 20:00:00,0.01
2024-01-16 21:00:00,1705438800000,2024-01-16 21:00:00,0.01
